fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,full_top1_margin,concept_top1_margin,visual_top1_margin,csg_top1_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
0,2460239-B2,2460239-B2,0,0,0,0,0,True,True,True,True,8.949655532836914,4.450296878814697,4.4931535720825195,0.045919451862573624,8.949655532836914,4.450296878814697,4.4931535720825195,0.045919451862573624,0.22377994656562805,0.7762200236320496,0.005220932420343161
0,2460628-B2,2460628-B2,0,0,0,0,0,True,True,True,True,12.16321086883545,5.463779926300049,6.693225860595703,0.03737220913171768,12.16321086883545,5.463779926300049,6.693225860595703,0.03737220913171768,0.31810733675956726,0.6818926334381104,0.004083619453012943
0,2460641-B2,2460641-B2,0,0,0,0,0,True,True,True,True,9.872182846069336,3.9750561714172363,5.890921592712402,0.0628543347120285,9.872182846069336,3.9750561714172363,5.890921592712402,0.0628543347120285,0.27328357100486755,0.7267163991928101,0.0063839987851679325
0,2460960-B,2460960-B,0,0,0,0,0,True,True,True,True,12.051655769348145,5.450477600097656,6.594972133636475,0.041549842804670334,12.051655769348145,5.450477600097656,6.594972133636475,0.041549842804670334,0.3091391324996948,0.6908608078956604,0.004382281098514795
0,2461671-B2,2461671-B2,0,0,0,0,0,True,True,True,True,12.291701316833496,5.67938756942749,6.606109142303467,0.0338415652513504,12.291701316833496,5.67938756942749,6.606109142303467,0.0338415652513504,0.319104939699173,0.6808949708938599,0.0038578473031520844
0,2461677-B2,2461677-B2,0,0,0,0,0,True,True,True,True,11.829511642456055,5.328233242034912,6.495073318481445,0.0174380075186491,11.829511642456055,5.328233242034912,6.495073318481445,0.0174380075186491,0.3548293709754944,0.6451705694198608,0.0026329464744776487
0,2461700-B2,2461700-B2,0,0,0,0,0,True,True,True,True,7.780391693115234,3.882985830307007,3.891199827194214,-0.003138153348118067,7.780391693115234,3.882985830307007,3.891199827194214,0.003138153348118067,0.3362094461917877,0.6637905240058899,0.0007026006351225078
0,2462478-B2,2462478-B2,0,0,0,0,0,True,True,True,True,9.83515453338623,5.3067498207092285,4.522200584411621,0.03493838012218475,9.83515453338623,5.3067498207092285,4.522200584411621,0.03493838012218475,0.2083682119846344,0.791631817817688,0.003732582787051797
0,2462598-B,2462598-B,0,0,0,0,0,True,True,True,True,8.069293975830078,4.036913871765137,4.026175498962402,0.04593808203935623,8.069293975830078,4.036913871765137,4.026175498962402,0.04593808203935623,0.1750708520412445,0.8249291777610779,0.005382799077779055
0,2462637-B2,2462637-B2,0,0,0,0,0,True,True,True,True,7.855958938598633,4.599140167236328,3.2506136894226074,0.009206896647810936,7.855958938598633,4.599140167236328,3.2506136894226074,0.009206896647810936,0.19114528596401215,0.8088546991348267,0.0019692976493388414
0,2463127-B3,2463127-B3,0,0,0,0,0,True,True,True,True,10.915295600891113,5.346604347229004,5.56248664855957,0.006343220826238394,10.915295600891113,5.346604347229004,5.56248664855957,0.006343220826238394,0.3435818552970886,0.6564180850982666,0.0016529185231775045
0,2463647-B2,2463647-B2,0,0,0,0,0,True,True,True,True,8.22623348236084,3.8993613719940186,4.320666790008545,0.03796152397990227,8.22623348236084,3.8993613719940186,4.320666790008545,0.03796152397990227,0.20382043719291687,0.7961795330047607,0.004618859849870205
0,2463656-B2,2463656-B2,0,0,0,0,0,True,True,True,True,6.47331428527832,3.6059956550598145,2.8611130714416504,-0.006173334550112486,6.47331428527832,3.6059956550598145,2.8611130714416504,0.006173334550112486,0.3268074095249176,0.67319256067276,0.00024258588382508606
0,2464548-B,2464548-B,0,0,0,0,0,True,True,True,True,9.230449676513672,4.352999687194824,4.87124490737915,0.03069588728249073,9.230449676513672,4.352999687194824,4.87124490737915,0.03069588728249073,0.26518794894218445,0.7348120808601379,0.004069874063134193
0,2465243-B2,2465243-B2,0,0,0,0,0,True,True,True,True,12.188634872436523,5.7799530029296875,6.4024763107299805,0.030989008024334908,12.188634872436523,5.7799530029296875,6.4024763107299805,0.030989008024334908,0.311307430267334,0.6886925101280212,0.003537870943546295
0,2465396-B2,2465396-B2,0,0,0,0,0,True,True,True,True,9.471561431884766,4.537741184234619,4.927615165710449,0.012428157962858677,9.471561431884766,4.537741184234619,4.927615165710449,0.012428157962858677,0.31082481145858765,0.6891752481460571,0.002347526140511036
0,2465397-B,2465397-B,0,0,0,0,0,True,True,True,True,10.05842113494873,4.757133483886719,5.2950825691223145,0.02818637154996395,10.05842113494873,4.757133483886719,5.2950825691223145,0.02818637154996395,0.28695955872535706,0.7130404710769653,0.0035176726523786783
0,2465568-B2,2465568-B2,0,0,0,0,0,True,True,True,True,12.453433990478516,5.819129467010498,6.628098487854004,0.017084818333387375,12.453433990478516,5.819129467010498,6.628098487854004,0.017084818333387375,0.3429418206214905,0.6570581793785095,0.002462263684719801
0,2465608-B2,2465608-B2,0,0,0,0,0,True,True,True,True,9.278451919555664,4.66975212097168,4.602495193481445,0.014321893453598022,9.278451919555664,4.66975212097168,4.602495193481445,0.014321893453598022,0.2911730706691742,0.7088269591331482,0.002553968457505107
0,2466264-B2,2466264-B2,0,0,0,0,0,True,True,True,True,8.434109687805176,4.339224815368652,4.08867883682251,-0.00877445563673973,8.434109687805176,4.339224815368652,4.08867883682251,0.00877445563673973,0.24472878873348236,0.7552711963653564,0.0002587759227026254
0,2466923-B2,2466923-B2,0,0,0,0,0,True,True,True,True,12.307463645935059,5.765038967132568,6.536219596862793,0.044067539274692535,12.307463645935059,5.765038967132568,6.536219596862793,0.044067539274692535,0.2894606292247772,0.7105394005775452,0.004512309562414885
0,2468673-B2,2468673-B2,0,0,0,0,0,True,True,True,True,3.9332287311553955,2.334869861602783,1.5921530723571777,-0.009421274065971375,3.9332287311553955,2.334869861602783,1.5921530723571777,0.009421274065971375,0.314312219619751,0.685687780380249,0.0003870800428558141
0,2468796-B3,2468796-B3,0,0,0,0,0,True,True,True,True,12.4260835647583,5.634846210479736,6.785032272338867,0.05061962455511093,12.4260835647583,5.634846210479736,6.785032272338867,0.05061962455511093,0.2938369810581207,0.7061629891395569,0.004946474451571703
0,2469004-B2,2469004-B2,0,0,0,0,0,True,True,True,True,9.735269546508789,4.492547035217285,5.236518383026123,0.014511168003082275,9.735269546508789,4.492547035217285,5.236518383026123,0.014511168003082275,0.3317905068397522,0.6682094931602478,0.002554533304646611
0,2469029-B2,2469029-B2,0,0,0,0,0,True,True,True,True,8.497633934020996,4.117404937744141,4.374023914337158,-0.007840348407626152,8.497633934020996,4.117404937744141,4.374023914337158,0.007840348407626152,0.3497786819934845,0.6502212882041931,5.440709355752915e-05
0,2469033-B2,2469033-B2,0,0,0,0,0,True,True,True,True,10.610830307006836,5.059394836425781,5.545230865478516,0.04753190651535988,10.610830307006836,5.059394836425781,5.545230865478516,0.04753190651535988,0.243589848279953,0.7564101815223694,0.004821872338652611
0,2469496-B,2469496-B,0,0,0,0,0,True,True,True,True,10.682337760925293,5.213623523712158,5.462508201599121,-0.0016155894845724106,10.682337760925293,5.213623523712158,5.462508201599121,0.0016155894845724106,0.3595190942287445,0.6404809355735779,0.0007591177127324045
0,2469569-B2,2469569-B2,0,0,0,0,0,True,True,True,True,12.04749870300293,5.480436325073242,6.56085729598999,0.03276824951171875,12.04749870300293,5.480436325073242,6.56085729598999,0.03276824951171875,0.3075944781303406,0.6924055218696594,0.003787161549553275
0,2469849-B2,2469849-B2,0,0,0,0,0,True,True,True,True,7.5221147537231445,3.5178346633911133,3.998074769973755,0.00440918980166316,7.5221147537231445,3.5178346633911133,3.998074769973755,0.00440918980166316,0.34559130668640137,0.6544087529182434,0.0017517921514809132
0,2469927-B2,2469927-B2,0,0,0,0,0,True,True,True,True,3.632349967956543,2.0050406455993652,1.6211040019989014,-0.002606138586997986,3.632349967956543,2.0050406455993652,1.6211040019989014,0.002606138586997986,0.18516768515110016,0.814832329750061,0.0012321141548454762
0,2471237-B2,2471237-B2,0,0,0,0,0,True,True,True,True,11.567325592041016,5.160672187805176,6.400448799133301,0.05662067234516144,11.567325592041016,5.160672187805176,6.400448799133301,0.05662067234516144,0.2790036201477051,0.7209963798522949,0.00537751754745841
0,2471452-B2,2471452-B2,0,0,0,0,0,True,True,True,True,11.484121322631836,5.532870769500732,5.9450459480285645,0.02678225189447403,11.484121322631836,5.532870769500732,5.9450459480285645,0.02678225189447403,0.29411590099334717,0.7058841586112976,0.003366332734003663
0,2471884-B2,2471884-B2,0,1,1,1,1,False,False,False,False,-10.113945007324219,-4.553713798522949,-5.566437721252441,-0.02907637506723404,10.113945007324219,4.553713798522949,5.566437721252441,0.02907637506723404,0.5446457862854004,0.4553541839122772,0.0007009804830886424
0,2471957-B,2471957-B,0,0,0,1,0,True,True,False,True,0.1522400975227356,1.6996002197265625,-1.5535658597946167,-0.005959575064480305,0.1522400975227356,1.6996002197265625,1.5535658597946167,0.005959575064480305,0.3141593039035797,0.6858406662940979,0.00017488135199528188
0,2471959-B2,2471959-B2,0,0,0,0,0,True,True,True,True,3.2153263092041016,2.848789930343628,0.3603305518627167,0.007481812499463558,3.2153263092041016,2.848789930343628,0.3603305518627167,0.007481812499463558,0.030161699280142784,0.9698383212089539,0.0022786350455135107
0,2471963-B,2471963-B,0,0,0,0,0,True,True,True,True,3.759042263031006,2.0586371421813965,1.6941999197006226,0.047114502638578415,3.759042263031006,2.0586371421813965,1.6941999197006226,0.047114502638578415,0.0697057917714119,0.9302942156791687,0.005952834617346525
0,2473212-B4,2473212-B4,0,0,0,0,0,True,True,True,True,8.793831825256348,4.39509916305542,4.392528533935547,0.012354581616818905,8.793831825256348,4.39509916305542,4.392528533935547,0.012354581616818905,0.2782328426837921,0.7217671871185303,0.002296092687174678
0,2473218-B3,2473218-B3,0,0,0,0,0,True,True,True,True,10.626008987426758,4.9728851318359375,5.646918296813965,0.0377654992043972,10.626008987426758,4.9728851318359375,5.646918296813965,0.0377654992043972,0.27526357769966125,0.7247363924980164,0.0043045878410339355
0,2473534-B2,2473534-B2,0,0,0,0,0,True,True,True,True,8.12876033782959,3.826909065246582,4.295645713806152,0.03639997914433479,8.12876033782959,3.826909065246582,4.295645713806152,0.03639997914433479,0.23401014506816864,0.7659898400306702,0.004188250750303268
0,2473549-B,2473549-B,0,0,0,0,0,True,True,True,True,10.708572387695312,5.160020351409912,5.542346954345703,0.033673245459795,10.708572387695312,5.160020351409912,5.542346954345703,0.033673245459795,0.2772218585014343,0.7227781414985657,0.00397698488086462
0,2473621-B3,2473621-B3,0,0,0,0,0,True,True,True,True,4.144044876098633,2.3599014282226562,1.777937889099121,0.10789741575717926,4.144044876098633,2.3599014282226562,1.777937889099121,0.10789741575717926,0.07537244260311127,0.9246275424957275,0.008633154444396496
0,2474150-B3,2474150-B3,0,0,0,0,0,True,True,True,True,1.3834140300750732,1.309999942779541,0.06720775365829468,0.007901115342974663,1.3834140300750732,1.309999942779541,0.06720775365829468,0.007901115342974663,0.0697864517569542,0.9302135705947876,0.0028971219435334206
0,2474291-B2,2474291-B2,0,0,0,0,0,True,True,True,True,10.590995788574219,4.956459999084473,5.628330230712891,0.044640760868787766,10.590995788574219,4.956459999084473,5.628330230712891,0.044640760868787766,0.25022849440574646,0.7497714757919312,0.004724794998764992
0,2474337-B3,2474337-B3,0,0,0,0,0,True,True,True,True,12.20050048828125,5.886710166931152,6.307583808898926,0.045790135860443115,12.20050048828125,5.886710166931152,6.307583808898926,0.045790135860443115,0.27276411652565,0.7272358536720276,0.004550319630652666
0,2474638-B3,2474638-B3,0,0,0,0,0,True,True,True,True,10.756549835205078,5.294269561767578,5.4560747146606445,0.04546068608760834,10.756549835205078,5.294269561767578,5.4560747146606445,0.04546068608760834,0.24192824959754944,0.758071780204773,0.004753281362354755
