fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,full_top1_margin,concept_top1_margin,visual_top1_margin,csg_top1_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
0,2460239-B2,2460239-B2,0,0,0,0,0,True,True,True,True,13.07565689086914,6.163685321807861,6.902035713195801,0.04794923961162567,13.07565689086914,6.163685321807861,6.902035713195801,0.04794923961162567,0.3100714385509491,0.6899285316467285,0.0054630860686302185
0,2460628-B2,2460628-B2,0,0,0,0,0,True,True,True,True,11.252524375915527,6.690550327301025,4.552038192749023,0.05754877254366875,11.252524375915527,6.690550327301025,4.552038192749023,0.05754877254366875,0.2101234346628189,0.7898765802383423,0.006656295154243708
0,2460641-B2,2460641-B2,0,0,0,0,0,True,True,True,True,12.717887878417969,5.971975326538086,6.735976219177246,0.08680715411901474,12.717887878417969,5.971975326538086,6.735976219177246,0.08680715411901474,0.30757299065589905,0.6924270391464233,0.008795922622084618
0,2460960-B,2460960-B,0,0,0,0,0,True,True,True,True,11.451690673828125,6.300858497619629,5.140896320343018,0.053759004920721054,11.451690673828125,6.300858497619629,5.140896320343018,0.053759004920721054,0.24819611012935638,0.7518038749694824,0.006302456837147474
0,2461671-B2,2461671-B2,0,0,0,0,0,True,True,True,True,14.222945213317871,6.438070297241211,7.77493953704834,0.03784070909023285,14.222945213317871,6.438070297241211,7.77493953704834,0.03784070909023285,0.3458317518234253,0.6541683077812195,0.004582914058119059
0,2461677-B2,2461677-B2,0,0,0,0,0,True,True,True,True,12.802892684936523,6.237832546234131,6.555124282836914,0.03455610200762749,12.802892684936523,6.237832546234131,6.555124282836914,0.03455610200762749,0.3193521797657013,0.6806477904319763,0.004609092604368925
0,2461700-B2,2461700-B2,0,0,0,0,0,True,True,True,True,10.647163391113281,5.330121994018555,5.30710506439209,-0.005904600955545902,10.647163391113281,5.330121994018555,5.30710506439209,0.005904600955545902,0.37271103262901306,0.6272889971733093,0.0007498371414840221
0,2462478-B2,2462478-B2,0,0,0,0,0,True,True,True,True,9.391521453857422,6.072335720062256,3.3092496395111084,0.027720188722014427,9.391521453857422,6.072335720062256,3.3092496395111084,0.027720188722014427,0.18947583436965942,0.8105241656303406,0.003999273292720318
0,2462598-B,2462598-B,0,0,0,0,0,True,True,True,True,1.3278017044067383,1.2538580894470215,0.06400729715824127,-0.02000173181295395,1.3278017044067383,1.2538580894470215,0.06400729715824127,0.02000173181295395,0.021202154457569122,0.9787978529930115,0.0026710398960858583
0,2462637-B2,2462637-B2,0,0,0,0,0,True,True,True,True,11.037818908691406,5.940213203430176,5.087670803070068,-0.007143704686313868,11.037818908691406,5.940213203430176,5.087670803070068,0.007143704686313868,0.3076563775539398,0.6923435926437378,0.0004972055903635919
