fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,full_top1_margin,concept_top1_margin,visual_top1_margin,csg_top1_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
0,2460239-B2,2460239-B2,0,0,0,0,0,True,True,True,True,9.588312149047852,4.440369129180908,5.145021915435791,0.008646233007311821,9.588312149047852,4.440369129180908,5.145021915435791,0.008646233007311821,0.31787872314453125,0.6821212768554688,0.0013847437221556902
0,2460628-B2,2460628-B2,0,0,0,0,0,True,True,True,True,12.636265754699707,5.554355621337891,7.0789899826049805,0.020654041320085526,12.636265754699707,5.554355621337891,7.0789899826049805,0.020654041320085526,0.342886358499527,0.6571136116981506,0.002231038175523281
0,2460641-B2,2460641-B2,0,0,0,0,0,True,True,True,True,9.876606941223145,3.5335443019866943,6.340142726898193,0.003640478942543268,9.876606941223145,3.5335443019866943,6.340142726898193,0.003640478942543268,0.4274478852748871,0.5725521445274353,0.001172610092908144
0,2460960-B,2460960-B,0,0,0,0,0,True,True,True,True,12.401853561401367,5.412407398223877,6.9865264892578125,0.018999021500349045,12.401853561401367,5.412407398223877,6.9865264892578125,0.018999021500349045,0.3515738546848297,0.6484261751174927,0.0021186901722103357
0,2461671-B2,2461671-B2,0,0,0,0,0,True,True,True,True,13.308629989624023,5.525997161865234,7.779713153839111,0.021274736151099205,13.308629989624023,5.525997161865234,7.779713153839111,0.021274736151099205,0.3721632957458496,0.6278367042541504,0.0022845969069749117
0,2461677-B2,2461677-B2,0,0,0,0,0,True,True,True,True,12.178714752197266,5.0005717277526855,7.175222873687744,0.009230151772499084,12.178714752197266,5.0005717277526855,7.175222873687744,0.009230151772499084,0.4289409816265106,0.5710590481758118,0.0014006670098751783
0,2461700-B2,2461700-B2,0,0,0,0,0,True,True,True,True,9.200621604919434,4.330854892730713,4.866846084594727,-0.0035817939788103104,9.200621604919434,4.330854892730713,4.866846084594727,0.0035817939788103104,0.460050106048584,0.539949893951416,0.00017756791203282773
0,2462478-B2,2462478-B2,0,0,0,0,0,True,True,True,True,8.601386070251465,4.44328498840332,4.155181884765625,0.012025519274175167,8.601386070251465,4.44328498840332,4.155181884765625,0.012025519274175167,0.2865796685218811,0.7134203314781189,0.001689041848294437
0,2462598-B,2462598-B,0,0,0,0,0,True,True,True,True,6.870672225952148,2.9099416732788086,3.957810878753662,-0.02026175707578659,6.870672225952148,2.9099416732788086,3.957810878753662,0.02026175707578659,0.31435367465019226,0.6856462955474854,0.0020363391377031803
0,2462637-B2,2462637-B2,0,0,0,0,0,True,True,True,True,8.753296852111816,4.5330729484558105,4.21730375289917,0.010453522205352783,8.753296852111816,4.5330729484558105,4.21730375289917,0.010453522205352783,0.277124285697937,0.722875714302063,0.0016490989364683628
