fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,full_top1_margin,concept_top1_margin,visual_top1_margin,csg_top1_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
0,2460239-B2,2460239-B2,0,0,0,0,0,True,True,True,True,12.530128479003906,5.509799957275391,7.014655113220215,0.061551496386528015,12.530128479003906,5.509799957275391,7.014655113220215,0.061551496386528015,0.32116270065307617,0.6788373589515686,0.006865411996841431
0,2460628-B2,2460628-B2,0,0,0,0,0,True,True,True,True,5.145053863525391,2.887373924255371,2.2520053386688232,0.061699118465185165,5.145053863525391,2.887373924255371,2.2520053386688232,0.061699118465185165,0.057666584849357605,0.9423334002494812,0.009214207530021667
0,2460641-B2,2460641-B2,0,0,0,0,0,True,True,True,True,11.258285522460938,4.729091644287109,6.523521423339844,0.11598259955644608,11.258285522460938,4.729091644287109,6.523521423339844,0.11598259955644608,0.269153892993927,0.7308460474014282,0.01152061391621828
0,2460960-B,2460960-B,0,0,0,0,0,True,True,True,True,9.507890701293945,5.028876304626465,4.47334098815918,0.09389593452215195,9.507890701293945,5.028876304626465,4.47334098815918,0.09389593452215195,0.18637272715568542,0.813627302646637,0.010280388407409191
0,2461671-B2,2461671-B2,0,0,0,0,0,True,True,True,True,10.888965606689453,5.512066841125488,5.371224403381348,0.08708362281322479,10.888965606689453,5.512066841125488,5.371224403381348,0.08708362281322479,0.22945551574230194,0.7705445289611816,0.009288528934121132
0,2461677-B2,2461677-B2,0,0,0,0,0,True,True,True,True,8.529435157775879,4.740157127380371,3.7836036682128906,0.07324919104576111,8.529435157775879,4.740157127380371,3.7836036682128906,0.07324919104576111,0.17303012311458588,0.8269698619842529,0.00930827483534813
0,2461700-B2,2461700-B2,0,0,0,0,0,True,True,True,True,7.529285430908203,4.45761251449585,3.0659985542297363,0.03942570462822914,7.529285430908203,4.45761251449585,3.0659985542297363,0.03942570462822914,0.18374012410640717,0.8162598609924316,0.006347160320729017
0,2462478-B2,2462478-B2,0,0,0,0,0,True,True,True,True,6.7315778732299805,4.517853736877441,2.2080492973327637,0.08130079507827759,6.7315778732299805,4.517853736877441,2.2080492973327637,0.08130079507827759,0.11741622537374496,0.8825837969779968,0.010342407040297985
0,2462598-B,2462598-B,0,1,0,1,0,False,True,False,True,-0.15649008750915527,1.3145188093185425,-1.4766829013824463,-0.03784504532814026,0.15649008750915527,1.3145188093185425,1.4766829013824463,0.03784504532814026,0.2103797197341919,0.7896202802658081,0.00012886723561678082
0,2462637-B2,2462637-B2,0,0,0,0,0,True,True,True,True,7.784074783325195,4.926900863647461,2.851499557495117,0.07002002745866776,7.784074783325195,4.926900863647461,2.851499557495117,0.07002002745866776,0.13831526041030884,0.8616847395896912,0.008907300420105457
